Gene Name	Prediction ID	Curated Model ID	Date Curated Model Created
DDB_G0279363	DDB0205743	DDB0305078	02-JUL-09
DDB_G0279323	DDB0205720	DDB0305077	02-JUL-09
DDB_G0279309	DDB0205713	DDB0305076	02-JUL-09
DDB_G0279395	DDB0218163	DDB0305075	02-JUL-09
DDB_G0279247	DDB0205676	DDB0305073	02-JUL-09
DDB_G0281325	DDB0218292	DDB0305072	02-JUL-09
DDB_G0291646	DDB0215459	DDB0305071	02-JUL-09
DDB_G0291618	DDB0191591	DDB0305070	02-JUL-09
DDB_G0279557	DDB0205845	DDB0305069	01-JUL-09
DDB_G0279557	DDB0205845	DDB0305068	01-JUL-09
DDB_G0276167	DDB0203480	DDB0305067	01-JUL-09
DDB_G0275875	DDB0217701	DDB0305064	25-JUN-09
DDB_G0275875	DDB0217702	DDB0305064	25-JUN-09
DDB_G0270760	DDB0201987	DDB0305063	24-JUN-09
DDB_G0268698	DDB0189958	DDB0305061	24-JUN-09
DDB_G0268698	DDB0189959	DDB0305061	24-JUN-09
DDB_G0280417	DDB0205188	DDB0305060	24-JUN-09
DDB_G0268316	DDB0202116	DDB0305059	24-JUN-09
DDB_G0267862	DDB0189597	DDB0305058	24-JUN-09
DDB_G0267856	DDB0189593	DDB0305057	24-JUN-09
DDB_G0268360	DDB0202161	DDB0305056	24-JUN-09
DDB_G0267838	DDB0189582	DDB0305055	24-JUN-09
DDB_G0267758	DDB0189523	DDB0305054	24-JUN-09
gerE	DDB0187057	DDB0305053	24-JUN-09
DDB_G0276467	DDB0167090	DDB0305052	23-JUN-09
DDB_G0276447	DDB0167087	DDB0305051	23-JUN-09
DDB_G0287839	DDB0187669	DDB0305050	23-JUN-09
DDB_G0287837	DDB0187668	DDB0305049	23-JUN-09
DDB_G0276407	DDB0167039	DDB0305048	23-JUN-09
DDB_G0282861	DDB0204998	DDB0305047	22-JUN-09
tpt1	DDB0204992	DDB0305046	22-JUN-09
pcbd	DDB0204977	DDB0305045	22-JUN-09
DDB_G0278553	DDB0205531	DDB0305044	22-JUN-09
DDB_G0278565	DDB0205538	DDB0305039	19-JUN-09
DDB_G0278707	DDB0218114	DDB0305038	19-JUN-09
DDB_G0278559	DDB0205534	DDB0305037	19-JUN-09
DDB_G0278557	DDB0205533	DDB0305036	19-JUN-09
DDB_G0278561	DDB0205536	DDB0305035	19-JUN-09
DDB_G0282747	DDB0204964	DDB0305034	19-JUN-09
DDB_G0278569	DDB0205544	DDB0305033	19-JUN-09
prosc	DDB0218117	DDB0305032	19-JUN-09
DDB_G0282655	DDB0204894	DDB0305030	19-JUN-09
DDB_G0281747	DDB0204644	DDB0305029	19-JUN-09
pyroxd1	DDB0188545	DDB0305028	19-JUN-09
rft1	DDB0187956	DDB0305027	19-JUN-09
DDB_G0279099	DDB0205035	DDB0305021	18-JUN-09
tgrJ1	DDB0168420	DDB0305020	18-JUN-09
DDB_G0284241	DDB0185917	DDB0305019	17-JUN-09
DDB_G0273923	DDB0217375	DDB0305018	17-JUN-09
DDB_G0273153	DDB0168022	DDB0305017	17-JUN-09
prdx4	DDB0217516	DDB0305016	17-JUN-09
prdx4	DDB0217515	DDB0305016	17-JUN-09
DDB_G0267458	DDB0189315	DDB0305015	17-JUN-09
DDB_G0267458	DDB0189314	DDB0305015	17-JUN-09
ppme1	DDB0204584	DDB0305014	16-JUN-09
ccdc130	DDB0204553	DDB0305013	16-JUN-09
DDB_G0268048	DDB0189738	DDB0305012	16-JUN-09
DDB_G0279265	DDB0205686	DDB0305011	16-JUN-09
DDB_G0275849	DDB0217686	DDB0305010	16-JUN-09
DDB_G0274609	DDB0203136	DDB0305009	16-JUN-09
rexo4	DDB0218293	DDB0305008	16-JUN-09
rexo1	DDB0183999	DDB0305007	16-JUN-09
ube2s	DDB0188215	DDB0305006	15-JUN-09
ttc4	DDB0186885	DDB0305005	15-JUN-09
rexo2-2	DDB0217284	DDB0305004	15-JUN-09
rexo2-1	DDB0217126	DDB0305003	15-JUN-09
vatF	DDB0216933	DDB0305002	15-JUN-09
tmem14B	DDB0216899	DDB0305001	15-JUN-09
DDB_G0270582	DDB0201784	DDB0305000	15-JUN-09
strn	DDB0187888	DDB0304999	15-JUN-09
DDB_G0270580	DDB0201783	DDB0304996	12-JUN-09
senp8	DDB0206197	DDB0304995	12-JUN-09
rrs1	DDB0167740	DDB0304994	12-JUN-09
zfand	DDB0191000	DDB0304992	11-JUN-09
metap2	DDB0190923	DDB0304991	11-JUN-09
ccdc25	DDB0190552	DDB0304990	11-JUN-09
rpc9	DDB0218833	DDB0304989	11-JUN-09
tmem144A	DDB0205242	DDB0304988	10-JUN-09
tmem144B	DDB0189654	DDB0304987	10-JUN-09
DDB_G0281189	DDB0204070	DDB0304981	06-JUN-09
DDB_G0281195	DDB0204073	DDB0304980	06-JUN-09
DDB_G0286689	DDB0187097	DDB0304979	06-JUN-09
DDB_G0285567	DDB0186575	DDB0304978	06-JUN-09
DDB_G0288841	DDB0188140	DDB0304977	06-JUN-09
beiE	DDB0202954	DDB0304976	06-JUN-09
DDB_G0285441	DDB0186494	DDB0304975	06-JUN-09
DDB_G0285443	DDB0186496	DDB0304974	06-JUN-09
tmem184D	DDB0183795	DDB0304967	04-JUN-09
tmem184B	DDB0169443	DDB0304966	04-JUN-09
tmem184A	DDB0186058	DDB0304965	04-JUN-09
ncapD2	DDB0219915	DDB0304964	04-JUN-09
ncapD3	DDB0218111	DDB0304963	04-JUN-09
prpf31	DDB0219465	DDB0304959	02-JUN-09
tmem184C	DDB0205844	DDB0304957	01-JUN-09
DDB_G0279527	DDB0205823	DDB0304956	01-JUN-09
DDB_G0279497	DDB0205804	DDB0304955	01-JUN-09
DDB_G0279499	DDB0205805	DDB0304954	01-JUN-09
gna1	DDB0205790	DDB0304953	01-JUN-09
DDB_G0279463	DDB0205779	DDB0304952	01-JUN-09
DDB_G0285563	DDB0186571	DDB0304945	29-MAY-09
DDB_G0288167	DDB0187812	DDB0304944	29-MAY-09
DDB_G0285737	DDB0218717	DDB0304943	29-MAY-09
DDB_G0293890	DDB0192182	DDB0304942	29-MAY-09
DDB_G0276685	DDB0202953	DDB0304941	29-MAY-09
DDB_G0286675	DDB0187088	DDB0304940	29-MAY-09
DDB_G0275975	DDB0203541	DDB0304939	29-MAY-09
DDB_G0273551	DDB0217190	DDB0304936	29-MAY-09
DDB_G0273413	DDB0168189	DDB0304935	29-MAY-09
ube2c	DDB0206182	DDB0304925	27-MAY-09
DDB_G0280725	DDB0206158	DDB0304923	27-MAY-09
DDB_G0281115	DDB0204024	DDB0304922	27-MAY-09
DDB_G0283817	DDB0185701	DDB0304910	26-MAY-09
DDB_G0289111	DDB0219410	DDB0304909	26-MAY-09
DDB_G0291472	DDB0183914	DDB0304908	26-MAY-09
eco1	DDB0205889	DDB0304904	22-MAY-09
DDB_G0283771	DDB0185666	DDB0304903	22-MAY-09
mnat1	DDB0188247	DDB0304902	21-MAY-09
DDB_G0289061	DDB0188239	DDB0304901	21-MAY-09
DDB_G0289059	DDB0188238	DDB0304900	21-MAY-09
DDB_G0289041	DDB0188231	DDB0304899	21-MAY-09
DDB_G0289039	DDB0188230	DDB0304898	21-MAY-09
spc25	DDB0185793	DDB0304897	21-MAY-09
ndc80	DDB0218558	DDB0304896	21-MAY-09
DDB_G0269788	DDB0190553	DDB0304895	21-MAY-09
DDB_G0270946	DDB0216699	DDB0304894	21-MAY-09
DDB_G0270946	DDB0216700	DDB0304894	21-MAY-09
hlcs2	DDB0188108	DDB0304893	20-MAY-09
hlcs1	DDB0188109	DDB0304892	20-MAY-09
hlcs3	DDB0188228	DDB0304891	20-MAY-09
DDB_G0289031	DDB0188220	DDB0304890	20-MAY-09
DDB_G0289029	DDB0188219	DDB0304889	20-MAY-09
DDB_G0289027	DDB0188218	DDB0304888	20-MAY-09
DDB_G0287103	DDB0215738	DDB0304884	20-MAY-09
lin54	DDB0218306	DDB0304883	20-MAY-09
rad6	DDB0202520	DDB0304879	19-MAY-09
rad18	DDB0218120	DDB0304878	19-MAY-09
DDB_G0288149	DDB0187801	DDB0304876	18-MAY-09
DDB_G0288129	DDB0219312	DDB0304875	18-MAY-09
DDB_G0279863	DDB0218196	DDB0304874	18-MAY-09
expl9	DDB0215556	DDB0304871	15-MAY-09
expl8	DDB0219826	DDB0304867	15-MAY-09
fnkD-2	DDB0217234	DDB0304863	15-MAY-09
rpc25-2	DDB0217175	DDB0304862	15-MAY-09
atg4-2	DDB0217191	DDB0304861	15-MAY-09
DDB_G0273559	DDB0217195	DDB0304860	15-MAY-09
DDB_G0273577	DDB0217204	DDB0304859	15-MAY-09
DDB_G0273673	DDB0217250	DDB0304858	14-MAY-09
DDB_G0273723	DDB0217275	DDB0304857	14-MAY-09
DDB_G0273727	DDB0217277	DDB0304856	14-MAY-09
DDB_G0273735	DDB0217281	DDB0304855	14-MAY-09
DDB_G0273779	DDB0217303	DDB0304854	14-MAY-09
DDB_G0273831	DDB0217329	DDB0304853	14-MAY-09
DDB_G0273907	DDB0217367	DDB0304852	14-MAY-09
DDB_G0273589	DDB0217208	DDB0304851	14-MAY-09
DDB_G0273591	DDB0217209	DDB0304850	14-MAY-09
rad51-2	DDB0217219	DDB0304849	14-MAY-09
DDB_G0273613	DDB0217220	DDB0304848	14-MAY-09
qkgA-2	DDB0217231	DDB0304847	14-MAY-09
DDB_G0273637	DDB0217232	DDB0304846	14-MAY-09
sigL-2	DDB0217214	DDB0304845	14-MAY-09
vatD-2	DDB0217242	DDB0304844	14-MAY-09
DDB_G0273787	DDB0217307	DDB0304843	14-MAY-09
cepH	DDB0218699	DDB0304842	13-MAY-09
cepD	DDB0185366	DDB0304838	13-MAY-09
cepF	DDB0190842	DDB0304837	13-MAY-09
cepB	DDB0204789	DDB0304836	13-MAY-09
DDB_G0280327	DDB0206518	DDB0304835	12-MAY-09
mad1	DDB0187615	DDB0304834	12-MAY-09
lmnB	DDB0216102	DDB0304833	12-MAY-09
DDB_G0293698	DDB0219870	DDB0304832	12-MAY-09
DDB_G0293696	DDB0219869	DDB0304831	12-MAY-09
DDB_G0271110	DDB0202907	DDB0304830	12-MAY-09
DDB_G0288271	DDB0219323	DDB0304825	04-MAY-09
DDB_G0288255	DDB0187849	DDB0304824	04-MAY-09
DDB_G0288227	DDB0187845	DDB0304823	04-MAY-09
slbp	DDB0187841	DDB0304822	04-MAY-09
DDB_G0293388	DDB0219849	DDB0304811	30-APR-09
DDB_G0285539	DDB0186553	DDB0304810	29-APR-09
DDB_G0285541	DDB0186554	DDB0304809	29-APR-09
tgrR2	DDB0203419	DDB0304808	29-APR-09
tgrO4	DDB0202081	DDB0304807	29-APR-09
tgrN1	DDB0168245	DDB0304806	28-APR-09
tgrA5	DDB0167589	DDB0304805	28-APR-09
tgrS1	DDB0216860	DDB0304803	28-APR-09
DDB_G0278167	DDB0204473	DDB0304796	27-APR-09
tgrI3	DDB0218467	DDB0304791	27-APR-09
tgrO1	DDB0216538	DDB0304789	27-APR-09
tgrO3	DDB0202104	DDB0304788	27-APR-09
tgrO2	DDB0189437	DDB0304787	27-APR-09
DDB_G0271656	DDB0216890	DDB0304786	27-APR-09
tgrK3	DDB0216889	DDB0304782	27-APR-09
tgrK2	DDB0216885	DDB0304761	28-MAR-09
tgrK1	DDB0203592	DDB0304760	28-MAR-09
DDB_G0278391	DDB0205423	DDB0304759	28-MAR-09
DDB_G0278393	DDB0205424	DDB0304758	28-MAR-09
DDB_G0276523	DDB0203882	DDB0304757	25-MAR-09
DDB_G0288599	DDB0188015	DDB0304756	25-MAR-09
DDB_G0278541	DDB0205522	DDB0304755	25-MAR-09
DDB_G0285215	DDB0186397	DDB0304754	25-MAR-09
DDB_G0287701	DDB0187578	DDB0304753	25-MAR-09
tgrM2	DDB0188065	DDB0304752	25-MAR-09
tgrL1	DDB0186125	DDB0304751	25-MAR-09
tgrI2	DDB0185455	DDB0304750	24-MAR-09
tgrI1	DDB0218477	DDB0304749	24-MAR-09
tgrP1	DDB0187541	DDB0304748	24-MAR-09
tgrH1	DDB0215662	DDB0304746	23-MAR-09
tgrG1	DDB0184561	DDB0304745	23-MAR-09
tgrB2	DDB0206129	DDB0304742	23-MAR-09
DDB_G0289947	DDB0188663	DDB0304733	20-MAR-09
tgrC4	DDB0183901	DDB0304732	20-MAR-09
gtaS	DDB0206081	DDB0304731	20-MAR-09
tgrC3	DDB0206079	DDB0304730	20-MAR-09
tgrC2	DDB0206085	DDB0304729	20-MAR-09
DDB_G0289949	DDB0188664	DDB0304728	19-MAR-09
dgat1	DDB0202877	DDB0304727	18-MAR-09
cyb5B	DDB0217897	DDB0304726	17-MAR-09
cyb5A	DDB0169432	DDB0304725	17-MAR-09
cyb5C	DDB0206171	DDB0304724	17-MAR-09
DDB_G0284033	DDB0218565	DDB0304722	15-MAR-09
DDB_G0284033	DDB0229795	DDB0304722	15-MAR-09
rplp1B	DDB0187726	DDB0304721	13-MAR-09
grlQ	DDB0229801	DDB0304720	13-MAR-09
grlQ	DDB0219264	DDB0304720	13-MAR-09
DDB_G0270752	DDB0201979	DDB0304715	12-MAR-09
DDB_G0277669	DDB0218007	DDB0304714	12-MAR-09
DDB_G0277679	DDB0169351	DDB0304713	12-MAR-09
DDB_G0270196	DDB0190872	DDB0304712	11-MAR-09
rnf160	DDB0217525	DDB0304711	10-MAR-09
DDB_G0275075	DDB0167441	DDB0304710	10-MAR-09
DDB_G0275599	DDB0167325	DDB0304709	10-MAR-09
DDB_G0272176	DDB0168741	DDB0304708	10-MAR-09
DDB_G0285299	DDB0215824	DDB0304705	06-MAR-09
DDB_G0277515	DDB0203378	DDB0304704	06-MAR-09
DDB_G0285011	DDB0186322	DDB0304699	05-MAR-09
mus81	DDB0203879	DDB0304698	05-MAR-09
DDB_G0280811	DDB0218255	DDB0304697	02-MAR-09
rbsk	DDB0215237	DDB0304695	02-MAR-09
pks42	DDB0219757	DDB0304694	02-MAR-09
gxcI	DDB0187913	DDB0304693	02-MAR-09
DDB_G0288109	DDB0219302	DDB0304692	02-MAR-09
ascc2	DDB0205210	DDB0304690	01-MAR-09
DDB_G0289141	DDB0188277	DDB0304688	28-FEB-09
valS2	DDB0188185	DDB0304686	27-FEB-09
DDB_G0278111	DDB0204429	DDB0304682	27-FEB-09
taf12	DDB0203246	DDB0304680	27-FEB-09
taf2	DDB0219766	DDB0304679	27-FEB-09
oplah	DDB0186276	DDB0304678	27-FEB-09
abcG23	DDB0202362	DDB0304677	27-FEB-09
polA2	DDB0204953	DDB0304676	26-FEB-09
DDB_G0271798	DDB0216905	DDB0304675	26-FEB-09
DDB_G0268358	DDB0202158	DDB0304674	26-FEB-09
mgm101	DDB0169252	DDB0304673	25-FEB-09
cak1-2	DDB0217282	DDB0304672	24-FEB-09
dlpA	DDB0216594	DDB0304671	23-FEB-09
DDB_G0277495	DDB0169210	DDB0304668	20-FEB-09
DDB_G0274535	DDB0167751	DDB0304661	20-FEB-09
DDB_G0274425	DDB0167629	DDB0304660	20-FEB-09
DDB_G0285649	DDB0186637	DDB0304659	20-FEB-09
DDB_G0288107	DDB0187791	DDB0304657	20-FEB-09
DDB_G0275631	DDB0167148	DDB0304655	20-FEB-09
DDB_G0279461	DDB0205778	DDB0304651	20-FEB-09
DDB_G0270176	DDB0190861	DDB0304649	20-FEB-09
DDB_G0290075	DDB0188712	DDB0304648	20-FEB-09
DDB_G0272680	DDB0168928	DDB0304647	19-FEB-09
DDB_G0274153	DDB0167523	DDB0304646	19-FEB-09
DDB_G0281925	DDB0204291	DDB0304645	19-FEB-09
DDB_G0269342	DDB0190189	DDB0304644	18-FEB-09
DDB_G0269334	DDB0190183	DDB0304643	18-FEB-09
DDB_G0277307	DDB0217928	DDB0304635	17-FEB-09
DDB_G0284997	DDB0186310	DDB0304627	11-FEB-09
DDB_G0269344	DDB0190190	DDB0304626	11-FEB-09
DDB_G0268660	DDB0189933	DDB0304625	11-FEB-09
DDB_G0268662	DDB0189934	DDB0304624	11-FEB-09
DDB_G0280347	DDB0206533	DDB0304623	11-FEB-09
DDB_G0291386	DDB0183859	DDB0304622	11-FEB-09
DDB_G0280191	DDB0206432	DDB0304621	11-FEB-09
DDB_G0278297	DDB0205355	DDB0304620	11-FEB-09
DDB_G0268016	DDB0189720	DDB0304619	11-FEB-09
DDB_G0268008	DDB0189713	DDB0304618	11-FEB-09
dduA	DDB0204837	DDB0304598	10-FEB-09
ppan	DDB0186541	DDB0304596	10-FEB-09
DDB_G0276935	DDB0168358	DDB0304595	10-FEB-09
DDB_G0270856	DDB0216649	DDB0304594	10-FEB-09
uch1	DDB0205083	DDB0304593	10-FEB-09
tpp1E	DDB0185336	DDB0304592	10-FEB-09
DDB_G0290553	DDB0188951	DDB0304591	10-FEB-09
DDB_G0278045	DDB0204385	DDB0304590	10-FEB-09
msp	DDB0217863	DDB0304589	10-FEB-09
DDB_G0276049	DDB0169451	DDB0304587	09-FEB-09
zpr1	DDB0190263	DDB0304584	09-FEB-09
tacA	DDB0183831	DDB0304583	09-FEB-09
twm1	DDB0187832	DDB0304578	06-FEB-09
DDB_G0282573	DDB0204846	DDB0304577	06-FEB-09
DDB_G0285927	DDB0186752	DDB0304576	06-FEB-09
sunB	DDB0186751	DDB0304575	06-FEB-09
DDB_G0290555	DDB0188952	DDB0304570	05-FEB-09
DDB_G0286145	DDB0186835	DDB0304569	05-FEB-09
DDB_G0286143	DDB0186834	DDB0304568	05-FEB-09
DDB_G0268506	DDB0216546	DDB0304567	05-FEB-09
DDB_G0282137	DDB0218361	DDB0304566	05-FEB-09
prafA	DDB0206263	DDB0304559	04-FEB-09
prafB	DDB0186315	DDB0304558	04-FEB-09
DDB_G0284149	DDB0218572	DDB0304557	04-FEB-09
tstA	DDB0186293	DDB0304556	04-FEB-09
DDB_G0284969	DDB0186287	DDB0304555	04-FEB-09
ubxd9	DDB0205698	DDB0304554	04-FEB-09
DDB_G0280423	DDB0205191	DDB0304553	04-FEB-09
DDB_G0284963	DDB0186283	DDB0304552	04-FEB-09
vps13F	DDB0187254	DDB0304549	04-FEB-09
vps13l	DDB0169080	DDB0304548	04-FEB-09
psmG1	DDB0206024	DDB0304546	03-FEB-09
psmG3	DDB0216554	DDB0304545	03-FEB-09
DDB_G0288135	DDB0187794	DDB0304541	03-FEB-09
DDB_G0288141	DDB0187797	DDB0304540	03-FEB-09
lyC1	DDB0187798	DDB0304539	03-FEB-09
nagE	DDB0186636	DDB0304521	30-JAN-09
nagC	DDB0187537	DDB0304520	30-JAN-09
gpt1	DDB0186697	DDB0304518	30-JAN-09
nagB	DDB0204822	DDB0304517	30-JAN-09
nagD	DDB0219249	DDB0304516	30-JAN-09
cad3	DDB0186698	DDB0304515	30-JAN-09
DDB_G0268260	DDB0202063	DDB0304495	28-JAN-09
DDB_G0270566	DDB0201771	DDB0304494	28-JAN-09
DDB_G0293498	DDB0191975	DDB0304493	28-JAN-09
DDB_G0269774	DDB0190543	DDB0304492	28-JAN-09
DDB_G0289369	DDB0188393	DDB0304491	28-JAN-09
DDB_G0291259	DDB0183778	DDB0304490	28-JAN-09
DDB_G0274349	DDB0167912	DDB0304489	28-JAN-09
DDB_G0268746	DDB0190003	DDB0304488	28-JAN-09
DDB_G0288137	DDB0187795	DDB0304485	27-JAN-09
DDB_G0288133	DDB0187793	DDB0304484	27-JAN-09
DDB_G0285497	DDB0186532	DDB0304483	27-JAN-09
DDB_G0293754	DDB0192102	DDB0304482	27-JAN-09
DDB_G0293680	DDB0192089	DDB0304481	26-JAN-09
tps8	DDB0192081	DDB0304480	26-JAN-09
DDB_G0293638	DDB0192064	DDB0304479	26-JAN-09
DDB_G0293626	DDB0192054	DDB0304478	26-JAN-09
DDB_G0293730	DDB0219887	DDB0304477	26-JAN-09
DDB_G0283707	DDB0185640	DDB0304473	26-JAN-09
DDB_G0293610	DDB0192043	DDB0304472	26-JAN-09
DDB_G0293582	DDB0192020	DDB0304471	26-JAN-09
DDB_G0293712	DDB0219877	DDB0304470	26-JAN-09
DDB_G0293478	DDB0191963	DDB0304467	23-JAN-09
cdl1B	DDB0190954	DDB0304466	23-JAN-09
DDB_G0286447	DDB0186991	DDB0304464	23-JAN-09
tgrA2	DDB0219671	DDB0304459	22-JAN-09
tgrA1	DDB0215442	DDB0304458	22-JAN-09
tgrA4	DDB0183946	DDB0304453	21-JAN-09
DDB_G0278597	DDB0218053	DDB0304452	21-JAN-09
DDB_G0278047	DDB0204386	DDB0304451	21-JAN-09
DDB_G0281619	DDB0204564	DDB0304450	20-JAN-09
pus7	DDB0216877	DDB0304449	20-JAN-09
DDB_G0270358	DDB0190994	DDB0304448	20-JAN-09
DDB_G0276413	DDB0167042	DDB0304447	20-JAN-09
DDB_G0284307	DDB0218587	DDB0304446	20-JAN-09
DDB_G0284307	DDB0218588	DDB0304446	20-JAN-09
DDB_G0289585	DDB0188475	DDB0304445	20-JAN-09
DDB_G0278015	DDB0204368	DDB0304444	20-JAN-09
DDB_G0278031	DDB0204376	DDB0304443	20-JAN-09
DDB_G0289581	DDB0188473	DDB0304442	20-JAN-09
DDB_G0289583	DDB0188474	DDB0304441	20-JAN-09
DDB_G0269312	DDB0190166	DDB0304439	20-JAN-09
DDB_G0278975	DDB0215273	DDB0304438	20-JAN-09
DDB_G0286897	DDB0187180	DDB0304437	20-JAN-09
DDB_G0286311	DDB0186922	DDB0304436	20-JAN-09
comF-2	DDB0217248	DDB0304435	20-JAN-09
DDB_G0287149	DDB0187302	DDB0304434	20-JAN-09
xpnpep1	DDB0188915	DDB0304433	19-JAN-09
xpnpep3	DDB0218347	DDB0304432	19-JAN-09
DDB_G0277313	DDB0217931	DDB0304431	19-JAN-09
ripA	DDB0186143	DDB0304430	19-JAN-09
DDB_G0278017	DDB0204369	DDB0304429	19-JAN-09
DDB_G0278003	DDB0204362	DDB0304428	19-JAN-09
DDB_G0277957	DDB0204324	DDB0304427	19-JAN-09
DDB_G0279375	DDB0205750	DDB0304420	16-JAN-09
DDB_G0267906	DDB0189630	DDB0304419	16-JAN-09
DDB_G0285907	DDB0186742	DDB0304418	16-JAN-09
DDB_G0276419	DDB0167048	DDB0304417	16-JAN-09
DDB_G0276337	DDB0166991	DDB0304416	16-JAN-09
kdelr	DDB0168686	DDB0304415	16-JAN-09
ipo13B	DDB0205767	DDB0304414	16-JAN-09
ipo13A	DDB0191787	DDB0304413	16-JAN-09
DDB_G0274267	DDB0167846	DDB0304412	16-JAN-09
DDB_G0274267	DDB0167845	DDB0304412	16-JAN-09
DDB_G0275259	DDB0217609	DDB0304402	09-JAN-09
DDB_G0278083	DDB0204410	DDB0304400	09-JAN-09
DDB_G0277773	DDB0203447	DDB0304399	09-JAN-09
DDB_G0289707	DDB0188533	DDB0304398	08-JAN-09
DDB_G0292416	DDB0184368	DDB0304397	08-JAN-09
psmG2	DDB0167646	DDB0304396	08-JAN-09
DDB_G0269828	DDB0190596	DDB0304395	08-JAN-09
DDB_G0292412	DDB0184366	DDB0304394	08-JAN-09
DDB_G0277697	DDB0220592	DDB0304392	07-JAN-09
DDB_G0292334	DDB0184339	DDB0304389	06-JAN-09
DDB_G0286505	DDB0218825	DDB0304388	06-JAN-09
fam63A	DDB0190541	DDB0304387	06-JAN-09
fam63B	DDB0205586	DDB0304386	06-JAN-09
DDB_G0289961	DDB0216142	DDB0304385	05-JAN-09
DDB_G0271796	DDB0216904	DDB0304384	05-JAN-09
DDB_G0288325	DDB0187887	DDB0304383	05-JAN-09
DDB_G0288293	DDB0187877	DDB0304382	05-JAN-09
rliF	DDB0187875	DDB0304381	05-JAN-09
atg101	DDB0187874	DDB0304380	05-JAN-09
DDB_G0288315	DDB0219331	DDB0304379	05-JAN-09
DDB_G0285823	DDB0186702	DDB0304378	05-JAN-09
DDB_G0288281	DDB0187870	DDB0304377	05-JAN-09
tmem115	DDB0204394	DDB0304374	02-JAN-09
DDB_G0283455	DDB0185529	DDB0304373	02-JAN-09
DDB_G0275851	DDB0217687	DDB0304364	26-DEC-08
DDB_G0275555	DDB0167363	DDB0304363	26-DEC-08
romo1	DDB0186824	DDB0304361	23-DEC-08
DDB_G0274705	DDB0203252	DDB0304359	22-DEC-08
DDB_G0280881	DDB0215230	DDB0304358	22-DEC-08
DDB_G0274223	DDB0167587	DDB0304357	22-DEC-08
wdr24	DDB0187657	DDB0304352	19-DEC-08
DDB_G0292734	DDB0220611	DDB0302693	16-DEC-08
nek4	DDB0219417	DDB0302692	16-DEC-08
numA	DDB0191066	DDB0302664	04-DEC-08
DDB_G0289901	DDB0188625	DDB0302663	02-DEC-08
cwc15-2	DDB0217229	DDB0302661	01-DEC-08
trappc10-2	DDB0217273	DDB0302652	25-NOV-08
DDB_G0282765	DDB0218383	DDB0302651	25-NOV-08
DDB_G0274201	DDB0167564	DDB0302650	25-NOV-08
DDB_G0274199	DDB0167565	DDB0302649	25-NOV-08
DDB_G0281021	DDB0203958	DDB0302648	25-NOV-08
DDB_G0279353	DDB0205737	DDB0302647	25-NOV-08
DDB_G0279353	DDB0205737	DDB0302646	25-NOV-08
DDB_G0282937	DDB0185270	DDB0302645	25-NOV-08
DDB_G0288887	DDB0188155	DDB0302644	25-NOV-08
DDB_G0284077	DDB0185825	DDB0302643	25-NOV-08
DDB_G0282307	DDB0204169	DDB0302642	25-NOV-08
clybl	DDB0185816	DDB0302641	25-NOV-08
DDB_G0274163	DDB0167536	DDB0302639	25-NOV-08
DDB_G0283639	DDB0185592	DDB0302634	24-NOV-08
DDB_G0290235	DDB0188796	DDB0302633	24-NOV-08
DDB_G0281597	DDB0204551	DDB0302631	24-NOV-08
DDB_G0292228	DDB0184279	DDB0302630	24-NOV-08
DDB_G0291578	DDB0183992	DDB0302629	24-NOV-08
DDB_G0291580	DDB0183993	DDB0302628	24-NOV-08
DDB_G0291616	DDB0191590	DDB0302627	24-NOV-08
DDB_G0283353	DDB0185463	DDB0302626	24-NOV-08
DDB_G0283357	DDB0185465	DDB0302625	24-NOV-08
DDB_G0280279	DDB0206488	DDB0302624	24-NOV-08
DDB_G0294382	DDB0220067	DDB0302623	24-NOV-08
DDB_G0278049	DDB0204387	DDB0302596	19-NOV-08
DDB_G0276179	DDB0203492	DDB0302595	19-NOV-08
DDB_G0275271	DDB0217615	DDB0302594	19-NOV-08
DDB_G0273765	DDB0217296	DDB0302593	19-NOV-08
DDB_G0273075	DDB0168087	DDB0302592	19-NOV-08
DDB_G0268112	DDB0189781	DDB0302586	19-NOV-08
DDB_G0286779	DDB0215630	DDB0302585	19-NOV-08
DDB_G0286687	DDB0187095	DDB0302584	19-NOV-08
DDB_G0276051	DDB0169452	DDB0302583	19-NOV-08
DDB_G0293366	DDB0191902	DDB0302582	19-NOV-08
ypel	DDB0189697	DDB0302581	18-NOV-08
DDB_G0267994	DDB0189699	DDB0302580	18-NOV-08
DDB_G0267942	DDB0189665	DDB0302579	18-NOV-08
uduD2	DDB0185375	DDB0302578	18-NOV-08
sep15	DDB0202189	DDB0302577	18-NOV-08
uduD1	DDB0217900	DDB0302576	17-NOV-08
uduD1	DDB0217899	DDB0302576	17-NOV-08
DDB_G0283107	DDB0185364	DDB0302574	17-NOV-08
DDB_G0283139	DDB0218441	DDB0302573	17-NOV-08
DDB_G0283091	DDB0185349	DDB0302572	17-NOV-08
DDB_G0283007	DDB0185319	DDB0302571	17-NOV-08
DDB_G0283067	DDB0218432	DDB0302570	17-NOV-08
DDB_G0283063	DDB0218429	DDB0302569	17-NOV-08
DDB_G0273597	DDB0217212	DDB0302559	14-NOV-08
DDB_G0273147	DDB0168168	DDB0302558	14-NOV-08
DDB_G0270420	DDB0191047	DDB0302557	14-NOV-08
DDB_G0277993	DDB0204354	DDB0302556	14-NOV-08
